buy_times user_id buys
10 5639094 1935684,96235,2620144,2425542,2847564,636690,2491564,1553249,873520,1326888
10 5479975 512850,1979272,2606382,828833,780854,490015,2860197,2097238,1032917,897930
10 6833016 4923,3209124,750090,750090,1473650,1949724,2380901,229540,667582,301822
10 8017194 16605,16605,16605,982598,939840,982598,939840,3224338,1072902,2379188
10 4313548 2885816,2626858,1086164,2943476,2348664,3142864,446924,2132900,3212424,2235453
10 8058294 2956449,2500290,2298079,2438878,1026593,795595,1026593,795595,1661504,564093
10 11837828 185224,1742945,1816447,2480859,1942318,2472641,2472641,1594549,1107614,3222733
10 8736431 57631,1563930,3000844,1945245,679737,555553,388176,1176532,599252,1939264
10 6467919 445050,725087,908554,1917150,584098,247411,505330,2031780,479447,2322958
10 2257857 2413670,1362181,244406,2458345,88526,2924890,3080827,3002904,2107595,420551
10 594512 538110,3161236,2008251,1956934,458479,1859402,422100,735311,2737462,2735541
10 8354834 328621,901195,933416,512974,2515380,3257503,1936553,1848966,3025574,2370651
10 12745330 1846689,2625743,231993,466,2105576,3053313,2387436,2059805,2298492,1689192
10 7085757 152455,2980985,3056015,2348030,1228045,1631649,2641548,1138175,723914,2474041
10 341547 660042,1422996,243744,1258108,237882,1869907,1654421,3139085,732733,1682137
10 8973115 1431505,461439,461439,2244882,1485384,2084484,113665,367535,1669069,367535
10 5109158 2426769,2019223,1291614,1730455,1048152,252910,2107806,963121,313363,313363
10 9166511 2223898,1384285,1449664,119875,785418,76871,64235,346961,2572863,4228
10 8333895 1914502,2480456,1161819,1947628,3096021,1909451,916746,2400763,2295985,2295985
10 10618508 865517,1457916,1609248,1797438,130425,2958498,2644621,2107287,444844,1901321
10 462667 3031837,329876,740140,2454731,2533188,3231119,3014488,2065730,1068618,1972942
10 6992523 1906688,3177243,2986859,3037318,181416,3037318,2642775,2539647,2539647,2539647
10 10857128 405528,2320669,1651822,3053878,1935494,567063,1563551,828586,1523743,2391654
10 5651583 2233169,2752288,2233169,2752288,1051949,1963528,1649272,1123675,289934,1705786
10 10191355 2212025,1139146,1033412,1139146,2041090,2730476,1619870,532515,2252644,3269282
10 6753488 2854410,1268694,1234765,856757,2193658,2193658,2367109,2964590,2692747,2920653
10 5304471 2937957,2232489,2908205,2355052,2355052,2438148,2236686,662046,2130678,2482488
10 10358939 1675906,1647064,3023836,324464,350779,1413128,3113288,3113288,2817908,2544797
10 9030161 262761,2350655,1564538,1044957,2975625,1976736,2145057,3075660,62385,617884
10 10020594 2028436,356624,109890,3016538,2058083,885362,1822514,103254,1270896,2854916
10 7745744 1314390,1582592,3126519,1365685,2127910,2900292,1505221,1774046,944254,944254
10 6122741 3101422,1053557,609430,609430,426308,2225332,630611,2426102,621125,2423570
10 12277255 353194,1904583,2299695,1327860,2105606,2898335,2253947,2477211,2489575,1796483
10 11312781 2076146,359564,2939775,640727,2607844,1436402,2536357,3083687,312820,2536357
10 3568063 2628854,301689,2229564,925808,2012048,2146103,11548,186759,1314880,2603275
10 4373246 2299243,3059164,1797596,1777758,2575647,85931,203594,3235638,573572,1665139
10 12193259 751694,911045,2791349,1973758,1885556,2280154,352693,2859520,352693,475462
10 7099853 604311,2734083,1434377,2287978,971453,324464,350779,849067,2276209,2235843
10 6217116 2643442,431003,1456985,2962711,2764355,1660283,913930,643471,441716,1126442
10 5361223 230497,2486166,2798414,913284,1742066,1517007,1517007,195670,1770711,628674
10 9644117 2812475,3121526,2316280,1162467,3067646,930008,1032964,1816330,2550320,2452290
10 659101 910696,1568517,1196009,2387254,1484922,1944790,2684298,2986495,1174583,2453218
10 75955 2568128,2315794,166853,2315794,2409801,353194,1873567,1873567,1282903,2631015
10 2041624 377749,2655087,64949,367535,2866001,64949,367535,2866001,2013834,2222389
10 1739708 2404456,1842823,3266036,1885556,2240373,2498931,3264729,2378284,310630,140007
10 6364559 612584,2052606,576893,809780,289323,1008785,181686,2744423,2552813,2574846
10 4475477 1846763,1467767,497226,3034851,804311,851579,3034851,840969,1878073,2591281
10 10107236 2084235,1640338,3006947,807698,110672,1986750,2599722,672863,113665,2126378
10 12636343 172438,172438,3023766,1688800,1767311,1551220,2990434,1865484,1108142,1108142
10 581064 944778,944778,2752779,2177403,2295842,2682971,1665657,1367769,1185371,497646
10 3821135 1662490,2275068,2978854,2132991,2275068,1332773,1353871,2880532,242135,1182593
10 3839232 1158349,495515,1508164,2055969,486787,1373041,555665,2322489,2322489,1037997
10 9093037 2704921,614464,566178,879720,2247255,491115,2500748,2500748,1440766,1750861
10 2497155 2196905,1833588,2640450,917279,453215,184420,2564248,599670,2476678,2564248
10 7769916 1923870,2912317,1068943,966194,3072818,2452491,3144125,3092508,3092508,1896537
10 12106083 2999447,2999447,2999447,1363981,2846066,1089149,749468,2596663,1004809,2298492
10 3245447 181958,2145142,1486476,1942301,2532611,30945,913828,1370653,2146435,616715
10 2428500 2304893,2758341,1172304,2572860,3157226,514618,2631763,916951,2106467,1869245
10 9635825 3160782,2891008,2989942,2452390,2048681,2307560,327848,2743010,327848,3164636
10 3735499 330644,3205482,531122,531122,1090481,2339972,64617,2761302,2761302,2761302
10 12284699 2492071,2882147,2919827,381523,1478780,2944085,2521511,2521511,1634853,2241486
10 1501001 2128579,594352,594352,500500,2195631,594352,2463215,2236043,396004,2474091
10 8115761 2736007,2502108,2369400,2219156,2597586,2738033,2228309,2870256,1313649,1133085
10 8891702 2884372,2434481,2989354,3231804,1514867,2042500,3242867,2624570,1840355,564856
10 4894504 1217507,410468,2983956,1146194,3228180,1355162,2571276,1143382,956765,672572
10 12265738 1309301,9119,410282,128899,1619090,204292,954635,1161912,3141489,1321168
10 1520468 1651822,1651822,2870699,2911565,59171,3034851,3034851,53371,2274613,3015794
10 7055209 1467913,1821788,1951452,779202,2660384,1371912,518740,397427,2203202,1428453
10 7935289 178421,1845172,1362994,2107045,2107806,2363766,2040685,2509732,2555423,996610
10 5375699 2507809,2507809,41032,41032,1321168,806118,15525,592667,1092187,2633557
10 9018323 1836965,1363658,2298079,555553,60639,2210312,286232,1503617,2210312,1503617
10 9268290 311985,3011553,2612846,2612846,1967619,990827,2182644,2494863,3015794,384886
10 7137156 2230491,1473813,1777960,2095992,2024012,2479631,2347401,835624,1336584,589105
10 1514548 1105165,1907957,2700364,746548,2429602,874371,1181431,175991,15539,2466166
10 3987792 1967629,2116378,2736307,2736307,1357729,841354,2050815,891970,2050815,362503
10 8657348 2289790,2072606,293314,579910,2218751,786928,251079,571217,571217,787537
10 11790891 1575526,3014224,1011326,731163,902854,1047928,171007,2654745,2654745,771187
10 6454997 2296531,2843883,2341729,2119265,2110121,943681,1819635,966156,2525240,1452429
10 726611 2792874,1102517,296902,634035,1970543,1513510,500965,2857434,500965,908245
10 10437330 1853210,2304434,2953897,1818044,2274773,374461,2984156,1237315,2925544,474049
10 4295899 2461717,595039,2082335,1016881,189330,1713645,358402,2312053,1988679,413898
10 11107126 96774,3012611,1012248,2754787,2337421,2332208,2555423,554735,2609849,131325
10 2793939 2913986,2075246,2075246,2101984,101498,1459006,2546317,2968035,1273852,950756
10 2601245 1524819,3260760,2939037,1098821,118738,1730359,603043,1524149,1841768,603043
10 12282670 1241335,640029,2374583,977619,1517518,1620692,1350783,3100268,2654097,2654097
10 8928578 1866791,1612535,3069278,568768,1193928,1835307,1588555,2089236,1967901,1575490
10 11749626 172563,432044,1801522,2888000,823894,841661,1333223,823894,1333223,1333223
10 4772212 1904269,2118607,572814,1109707,801823,1170301,617496,2702946,3060453,289077
10 10336909 2467431,2260386,2260386,2378192,955965,1878438,127692,1482271,3230633,156517
10 967220 1857331,2826258,1873567,1432037,1123756,2507809,2290323,2253674,2667689,2565204
10 5290741 2301229,2464865,1309932,2684876,2926371,2437130,67221,1167576,2250306,2814748
10 11190350 3051438,2962857,2673256,2962857,2962857,2995914,1623480,2549006,327236,732614
10 4332942 1510331,2714592,2754481,1147725,828311,1730329,2123762,2636968,1182647,1562899
10 10903872 2286218,2185433,75138,2065783,650631,500396,901766,336649,2554113,528206
10 10081842 1110419,1491332,1612247,2713145,255985,1187833,2748550,3169275,1827929,5117
10 54125 1986471,2837024,1347979,2565824,927538,2249478,386998,1039610,242366,295893
10 6104140 2526047,1694565,1747331,587686,587686,3044984,2052669,2335399,1830561,1456264
10 7149385 3104289,1902169,2642235,1383014,655758,1093485,1304228,2357299,669369,1072872
10 10308957 1463515,673462,1088750,3238062,1839464,884953,1028278,69181,1189181,1682448
10 5281309 1744445,639292,2951093,324155,2315794,2975625,2204393,810395,2571766,858789
10 10916763 1923280,38000,1732399,3247732,678889,2852873,292782,674522,750275,3247287
10 2726804 1107715,1824455,774412,276799,276799,2946666,83721,2074703,2074703,927833
10 4447633 190986,1633077,2870161,1426726,913284,2515661,2076642,362503,2560346,1126442
10 7944836 1066925,2788731,1035210,2839923,164533,616705,1307131,791247,1870487,1509664
10 11038574 1229966,49672,2146435,2139118,2728487,191524,2727062,2205156,1340005,2667675
10 8235049 1744030,1433612,635036,2933039,1679393,364345,1873567,2234610,2056850,2814649
10 8744820 964395,2518959,517917,300348,300348,905976,1496549,1347451,2084578,2467690
10 8524325 2062175,1841241,1841241,1042681,3212107,1041449,3015794,592069,2853147,2853147
10 2093191 3073254,2268071,3055571,1419737,1937764,1822514,1822514,162907,201937,1048137
10 12788382 2965528,2017562,1610891,2937523,607220,3159860,1949119,67098,64967,392296
10 12575469 2180386,2643190,164056,3005303,648142,1219690,2418724,1239674,1078728,2985086
10 3108536 2090648,2057739,247042,83053,1019389,331482,1023024,1460642,2168333,2602087
10 9382863 2202413,2499405,2499405,2499405,3264729,1528607,1187709,1804556,2174103,1067197
10 1929648 535285,549620,1336676,3116812,414018,1336676,1819841,414018,1015155,1153705
10 8110867 184024,99990,3248460,3248460,1955718,348572,2293532,1401587,2940004,2293532
10 4221948 1065005,1244958,1417337,2999196,706754,482104,75222,1183027,912528,2011986
10 10933974 1846622,2333376,1227999,2938620,1553535,30662,157432,2578932,95625,205416
10 3353415 290433,708710,1866719,2213838,870781,2935007,410226,788558,2147326,2592248
10 3635691 2144846,1399230,792373,250229,1213411,1471881,1400809,2011646,263838,3081855
10 6172000 1265928,1049765,2548457,1373092,1765703,1631971,2107459,2677204,2041757,158053
10 4856065 748224,748224,748224,748224,1942603,1802062,718642,2507722,983815,947504
10 10995975 192039,2178469,1955120,1041109,3168624,681729,1603011,2424169,816070,2819516
10 4452673 1046986,1828844,1575917,3010447,729601,2041975,702262,120101,1917825,1650485
10 7536186 1878071,1346937,1878071,412731,1483821,2906211,230412,601912,2675860,3000790
10 4376933 757607,2581440,1273127,397938,757607,1693789,240267,240267,240267,1440814
10 6040339 2854715,405323,2980985,827108,2157963,2578863,2284742,1225471,1225471,2176001
10 6178709 3171494,309767,53941,2874131,2532611,2300041,2664985,1233539,362226,1434598
10 3490520 868630,868630,3203611,470315,1350082,2985035,2985035,1079305,2526311,1899955
10 4049485 982252,231779,1740907,2125597,925531,3040177,2463021,375424,820102,2770392
10 4701073 598916,884096,3122853,644677,2621526,2621526,2194821,550297,227121,2150381
10 3621129 2519480,613822,2564003,2564003,2531485,1878007,2138148,248964,300794,414148
10 1099973 1944236,836799,2601843,1124131,347776,350784,2598456,1898822,2841464,1100238
10 770118 553630,1586648,2679919,1959545,931806,2154984,1330367,1342342,3198733,2166597
10 5351295 779349,3233902,3236136,2044429,244990,2288047,1603511,1603511,1261040,432979
10 8587965 1249892,1834602,1845920,1845920,2362223,2974352,2995879,1506615,347516,892916
10 6364916 103476,1781082,2072703,1410259,2072703,2949716,1007058,2181806,2396302,2789742
10 1114138 253229,1443240,546266,2639570,1630260,794384,2454146,2037398,640063,78193
10 1692121 1642956,1004809,2985660,1284173,2643190,2415953,1504099,395171,1624221,416878
10 9749013 1690601,1678258,1787693,1076831,83323,47938,2363090,1592928,1042260,2738327
10 4733755 1102688,2624110,1769375,1222416,3081596,28272,1606056,2537323,1307131,2943947
10 3580512 1406735,1772925,2241581,2832917,702262,1409977,702262,920546,734463,1225914
10 10970775 2440479,1423178,2507809,1947628,2980306,348374,2995459,2995459,422877,2532611
10 250915 1973947,3171790,2920590,387760,2133751,875565,875565,875565,2479085,3042707
10 8069842 2632212,473503,1177687,2052606,1696156,1013874,1696156,119828,1238172,2357227
10 4976874 2052320,1682341,1682341,382610,964578,964578,1293355,2844798,1192335,2691340
10 1847686 1729133,1729133,2980306,2202185,2230454,553531,289665,899063,3037825,2268142
10 8003584 3246658,382764,1898213,2112584,1967757,3199296,2944418,926275,1552914,1653742
10 11060396 2417815,495700,1107719,792831,488144,256346,488144,2707466,2863833,1928922
10 7738348 3032377,3205820,2626088,1202235,1548995,160903,1253349,1189181,2407435,3224394
10 1050215 1766198,1609637,2563622,3269003,2932233,2563740,348288,878091,948656,1746677
10 1538573 70044,1618154,2247596,2516967,1980071,469649,2348975,555491,321972,326804
10 9824532 1513402,2477211,963178,1005719,909099,607730,682422,38341,311864,1997135
10 8077227 925808,1305313,875029,272538,1184721,1464005,67471,2250836,2859808,668582
10 10518599 2800895,1440116,608009,3228001,892843,545686,402830,2122942,2482611,632805
10 5953464 2232834,2144814,2675506,279225,2750157,3085768,2109780,466209,288748,2167448
10 608717 3156864,189289,2851,1433612,2765664,2487093,2251529,601912,2387782,3035779
10 1814065 3044394,2257733,463002,463002,1585408,2395324,1807094,2586581,1220689,647532
10 4737201 212960,1273988,1819093,686772,458354,2907353,1101776,1001062,3006345,23238
10 4320517 656226,332782,3070381,1483131,1719423,2218507,2201623,3005995,2082533,1708283
10 2654651 975612,26491,3002634,2958755,3002634,3002634,2634520,1663034,1959249,1388281
10 7356264 2002006,495915,384124,2240878,808552,1344582,2891918,502252,502252,597587
10 9586620 890496,743874,503713,2786371,260508,1423860,260508,631017,631017,3035414
10 9738030 2590794,595185,544794,2744993,1036231,1024509,1149194,1265320,1378505,513460
10 7609514 372380,1286389,2529539,2529539,52807,2542193,943278,448832,1464617,3085545
10 10430775 2404621,1259054,773494,2079138,740967,3187571,2598810,981019,3022735,52164
10 4437301 1142226,28850,2930594,305033,1249777,2054755,2305119,2589504,2025537,3110377
10 2940953 1516018,1479027,1483478,3079906,3079906,3025317,1384031,1898475,1733185,2682835
10 5957589 1243729,1965235,3117921,2660455,195342,2406129,2216511,2216511,2867449,2122942
10 9147551 3064214,2179317,559648,2748550,3046637,175092,1822256,2834509,510960,719207
10 2157623 1225032,273799,2423811,981065,1388605,3190133,892436,3168895,2454999,2543544
10 5687267 450805,2972376,1849702,1044066,2904385,1775857,1963381,911045,2081513,3044445
10 9381986 931688,411654,1045520,1045520,1200619,3187009,2312053,3106240,2532782,3252538
10 7806445 957606,1247266,256346,2890622,2006176,1326091,2118637,3079262,119729,2170342
10 7213237 3143530,1011365,1011365,2849261,2325266,2537123,2537123,1335098,1335098,1744004
10 2381533 771088,2024451,2492375,1470042,2987435,1470042,1634379,1983173,922640,1849045
10 7623103 2663227,2699802,378016,1942426,243744,243744,1453420,608974,1393978,2709745
10 9621859 745636,2479417,1741299,1741299,16839,2135244,3218564,2439765,2177356,2514545
10 5942908 307358,2010046,2986495,2986495,2050913,286101,2889939,2920423,2235940,2920423
10 9228450 1941372,1867988,2123825,960571,633654,512065,2254467,1954662,1053025,1369887
10 10782516 651927,427815,1939629,2025782,2886006,2510149,1056544,2498202,2659901,820021
10 3401462 2061994,1333830,976466,2114534,1081207,2903506,2707036,1877934,374683,2116978
10 4762042 464681,464681,3015142,1523406,1523406,2041733,1348699,521884,2757277,2757277
